group,dimension,birth,death,length
nonrecombinant,0,0.0,0.021739130839705467,0.021739130839705467
nonrecombinant,0,0.0,0.21739129722118378,0.21739129722118378
nonrecombinant,0,0.0,0.21739129722118378,0.21739129722118378
nonrecombinant,0,0.0,0.21739129722118378,0.21739129722118378
nonrecombinant,0,0.0,0.239130437374115,0.239130437374115
nonrecombinant,0,0.0,0.260869562625885,0.260869562625885
nonrecombinant,0,0.0,0.260869562625885,0.260869562625885
nonrecombinant,0,0.0,0.28260868787765503,0.28260868787765503
nonrecombinant,0,0.0,0.30434781312942505,0.30434781312942505
nonrecombinant,0,0.0,0.30434781312942505,0.30434781312942505
nonrecombinant,0,0.0,0.30434781312942505,0.30434781312942505
nonrecombinant,0,0.0,0.32608696818351746,0.32608696818351746
nonrecombinant,0,0.0,0.32608696818351746,0.32608696818351746
nonrecombinant,0,0.0,0.32608696818351746,0.32608696818351746
nonrecombinant,0,0.0,0.3478260934352875,0.3478260934352875
nonrecombinant,0,0.0,0.3695652186870575,0.3695652186870575
nonrecombinant,0,0.0,0.3695652186870575,0.3695652186870575
nonrecombinant,0,0.0,0.3695652186870575,0.3695652186870575
nonrecombinant,0,0.0,0.3695652186870575,0.3695652186870575
nonrecombinant,0,0.0,0.3695652186870575,0.3695652186870575
nonrecombinant,0,0.0,0.52173912525177,0.52173912525177
nonrecombinant,1,0.3913043439388275,0.41304346919059753,0.02173912525177002
nonrecombinant,1,0.3913043439388275,0.41304346919059753,0.02173912525177002
nonrecombinant,1,0.3913043439388275,0.43478259444236755,0.04347825050354004
nonrecombinant,1,0.3695652186870575,0.41304346919059753,0.04347825050354004
nonrecombinant,1,0.3695652186870575,0.3913043439388275,0.02173912525177002
nonrecombinant,1,0.3695652186870575,0.3913043439388275,0.02173912525177002
nonrecombinant,1,0.3478260934352875,0.41304346919059753,0.06521737575531006
nonrecombinant,1,0.28260868787765503,0.32608696818351746,0.04347828030586243
